"Konkurencyjny produkt z tej samej firmy TRIBULUS TERRESTRIS jest lepszy ma więcej kluczowej substancji, w dodatku nie trzeba łykać aż 8 kapsułek. Coś tam działa, ale klasyczny TRIBULUS TERRESTRIS Hi Teca po prostu kopie i wystarczą 2 kapsułki. Oczywiście trzeba dużo trenować. Bo jak ktoś jest wyspany i nic nie robi to trudno by oczekiwał regeneracji.",3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Nie widze zmian po zażywaniu,3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Ciezko ocenić, mam 28 lat poprawa libido ale na pograniczu placebo, jednak kolega odczuł mocna poprawe w tej kwestii",4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
nie czuje róznicy,1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Nawet całkiem działa. Tylko 8 tabsów w porcji no sporo...XD,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"za wielkiej roznicy nie zauwazylem, praktycznie żadnej , + polykanie 8 wielkich tabsow codziennie, tragedia...",3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Spoko ziola i minerały.,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Łeb mi pęka po tym, nie zauważyłem różnicy, poziom teścia bez zmian- robiłem badania przed i po dwu miesięcznej suplementacji, więc w moim przypadku bardziej na łupież jak na testosteron heh",3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Chyba działa ale morda puchnie i syfy wychodzą.,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Efekty mocno średnie,3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
ciężko ocenić czy działa,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Najbardziej wpływa na sen - odkąd stosuje Black Devil to sny mam kosmiczne. Po pierwszych dwóch użyciach - problemy żołądkowe. Być może lekko wpływa na poziom energii, ale trudno mi na 100% stwierdzić czy to nie efekt placebo.",4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Żołądek boli mnie do dzisiaj po nich,2,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Na początku wydawało się że działa, teraz już nie. To oczywiście subiektywne odczucie bo badań nie robiłem.",4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Dziala,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Produkt ma intensywny zapach ziół, co moze wydawać sie mocbo uciążliwe. Dawkowanie o połowę mniejsze niz na opakowaniu wystarczy do osiągnięcia efektywności.",4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Wszystko ok ale wcześniej używałem tribulusa kilka razy tańszego z SFD i widziałem efekty. Po tym nie dość że nic to jeszcze od ilości tabletek bolał mnie żołądek,1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
poziom placebo,2,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
cena/jakość,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Ok,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Nie poczułem jakiegokolwiek efektu,1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
lipa,1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Żadnej odczuwalnej różnicy.,1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
kupowałem już kilka paczek tego supla ale ta partia jest inna. Nie działa jak poprzednie,1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Jak dla mnie to strata kasy ,nic mnie nie klepie .",1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Żadnej odczuwalnej różnicy,2,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Produkt raczej neutralny , brak efektów",3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Tylko dla osób o przebadanym poziomie testosteronu. Dla przeciętnego mężczyzny jest raczej zbędny.,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
jak dla mnie lipa nawet przy większej dawce,2,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Po zrobieniu badań poziom hormonow nie uległ zmianie i pozostał na tym samym poziomie jak przez lykaniem tego suplementu.,2,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Brak efektów,2,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Produkt nie spełnił moich oczekiwań,3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"raczej placebo, szkoda kasy",3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"zjadłem 2 opakowania, jakiegoś super efektu łał nie było, czuje lekkie działanie, lekka pompka na treningu, po tym specyfiku mam nawroty refluksu i zgagi.",3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Efekty są odczuwalne, aczkolwiek moim zdaniem nie w pełni satysfakcjonujące.",3,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Pudełko zjedzone, zero efektu, zero różnicy w treningu.",1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Bardzo mi przykro, ale produkt nie działa. Potwierdzone badaniami. Testosteron nawet się zmniejszył, ale biorę to w granicę błędu, chociaż i tak oba pomiary testosteronu całkowitego robiłem tych samych warunkach.",1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
dziala ale ciagnie wode 1cm w 3dni w pasie..,4,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
"Opakowanie otwarte, nie bylo zaplombowane",1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Na mnie to w ogóle nie działa. Szkoda kasy.,1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Rozwalił mi żołądek,1,Suplement wieloskładnikowy kapsułki HiTec Nutrition 228 g
Smak,3,Kreatyna proszek pomarańczowy Olimp 260 g
"produkt sam w sobie ok, ale słabo się rozpuszcza, wcześniej korzystałam z oferty innych firm i nie było takich niespodzianek",3,Kreatyna proszek pomarańczowy Olimp 260 g
Pozytyw,4,Kreatyna proszek pomarańczowy Olimp 260 g
"Niby xplode, to i efekt powinien być xplode a tu klapa..., coś tam działa ale czy warta swojej ceny, stanowcze nie. Ja nie wiem co to teraz robią za suple, kiedyś kreatyna to była kreatyna, biorę większe porcję a i tak szału nie ma czy to w obwodach czy sile.",2,Kreatyna proszek pomarańczowy Olimp 260 g
"Smak mocny, kwaśny słabo się rozpuszcza",4,Kreatyna proszek pomarańczowy Olimp 260 g
produkt ok,4,Kreatyna proszek pomarańczowy Olimp 260 g
Chyba nie warte tej ceny. Za bardzo się pieni,3,Kreatyna proszek pomarańczowy Olimp 260 g
beznadziejna rozpuszczalność,3,Kreatyna proszek pomarańczowy Olimp 260 g
"Bardzo słaba rozpuszczalność, zawsze zostaje coś na spodzie. Wcześniej miałem większe opakowanie 500g i nierozpuszczalne oraz bez smaku - zdecydowanie lepsze.",2,Kreatyna proszek pomarańczowy Olimp 260 g
"Całkiem przyzwoity skład, efekty można powiedzieć- nawet są, oczywiście nie jakieś szałowe, ale wiadomo, że trzeba też od siebie wkładać pracę w zdrowy styl życia, a to jest suplement, który ułatwia pracę i fajnie podbija metabolizm :))))",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie spełnił moich oczekiwań,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"ważna informacja, jeżeli ktoś ma kamicę nerkową nie polecam, po 4 dniach stosowania przypomniały się nerki więc produkt nie jest bezpieczny o czym nie ma żadnej informacji na etykiecie",1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Niestety po spalaczu mam zgagę i bardzo nieprzyjemne pieczenie w żołądku. Działa dość mocno pobudzająco, nie mogłem określić rezultatów czy dobrze spala tłuszcz bo rząd zamknął siłownie.",3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
pobudza jak kawa,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Zero efektów,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Energia jest ale czy spala tłuszcz nie mówię że nie ale bez szału,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Spalacz mega, przez przypadek wrzucilem do pieca i caly węgiel spalil w momencie.",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
dają kopa na pewno.,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie widzę efektów...,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
z przykrością stwierdzam ze produkt nie spełnił moich oczekiwań.,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
nie zauwżyłam efektu,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie zauważyłem różnicy,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie ma efektów :(,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Na mnie nie działa.,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"OK, ale szału nie ma :)",3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
jedyny skutek to zgaga,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Mam po tym zgagę. Nie polecam.,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Słaby można iść po tym normalnie spać,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie działa. Zadnych odczuć ani efektów. Inne podobne produkty działają dużo lepiej,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Raczej bez efektów, bardziej placebo niż cokolwiek więcej.",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Hm, slabo - cwicze 3 h tygodniowo mega wysilkowy sport - poce sie, a waga stoi prakycznie (test po 2tygodniach)",3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Taki średni produkt. Nie zauważam jakiegokolwiek spalania tłuszczu. Jedzcie po prostu poniżej 2000kcal dziennie i spalicie tłuszcz.,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Biorę ok. 2 tyg, brak jakichkolwiek efektów mimo zwiększenia aktywności, bieganie i rower. Stosuje również dietę pudełkową 1800 kcal. Bez tych tabletek i aktywności oraz bez pudełek wagę miałem taką samą, sam aż się dziwię.",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Po miesiącu stosowania plus ćwiczenia i dieta przytyłem 3 kg... :),3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Zadnych rezultatów . Nie polecam .,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Dla mnie okropne, przez tą ilość kofeiny nie mogłam spać przez 2 dni! Strasznie wali też po sercu. Drogi producencie, zastanów się nad dozowaniem kofeiny w tym produkcie. Zamieniłam na zestaw innych produktów od tego samego producenta, trenuję się dobrze. Tego produktu akurat nie polecam, weźcie kupcie osobno wszystkie składniki jak chcecie ale bez kofeiny której tam za dużo się okazało.",1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Takie sobie nie kupię więcej, lepiej podkręcić obroty na ćwiczeniach...",3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Zero efektów.,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie działa,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Zero efekty. Tylko zgagę miałem i pieczenie w żołądku.,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Oprócz zgagi nic nie zauważyłam. Na mnie nie zadziałał ten spalacz.Bolała tylko brzuch ;(,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
bez pracy i rozwaznego jedzenia nie ma a to dobry i tani wspomagacz.,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"nie działa, powoduje lekką zgagę",1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Na mnie niestety nie zadzialal.,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nic więcej poza zgaga,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
nie działa i mam zgagę,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Produkt dobry, ale używałem lepszych.",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Oprócz pobudzenia wywołanego kofeiną, efekty praktycznie zerowe - jak w większości tego typu ""spalaczy"". Po przejściu na produkty z nieco wyższej półki, praktycznie od razu widać efekty.",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
nie działa. strata pieniedzy.,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Spalacz słabszy niż się spodziewałem,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
POKRUSZONE TABLETKI W OPAKOWANIU,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Tak naprawdę, jakieś bubel...",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Trudno ocenić skuteczność. Na czczo piecze żołądek,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
słaby jak dla mnie.,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Średnio widzę efekty,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
pali mocno,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
nie brałem do końca silnie mnie uczuliło i ponadto straszne gazy,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie widziałam efektow,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Daje trochę więcej potliwości podczas ćwiczeń ale jakoś dużego szału nie ma - najlepiej dokupić sobie do niego beta-alanine szczególnie dla tych co biegają by zrzucić parę kg. Raz zapomniałem tego ze sobą na siłownie, kupiłem jakiś jednorazowy dopalacz z kofeiną i efekt był podobny. Cenowo dość korzystnie, polska firma, zestaw składników bez jakichś udziwnień, cudownych zastrzeżonych kompozycji składników ale na przyszłość poszukam czegoś innego,- w sumie za ta cenę nie ma co szukać cudów.",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie widać efektów,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie wiem na mnie to kompletnie nie działa.,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie działa. Zadnych efektów.,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
nie działa,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Produkt powoduje biegunki i boleści brzucha,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie widzę roznicy,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Oceniam jak osoba, która regularnie pije kawę w sporych ilościach, ćwiczy regularnie i bierze suplement przed treningiem. Efekty u mnie są zerowe przy braniu standardowej, zalecanej dawki, co i tak jest już średnio opłacalne. O wiele lepiej kupić yohibine, synefryne i guaranę w proszku, takie połączenie daję odczuwalnego kopa i pali aż miło, oczywiście w połączeniu z treningiem. Ubrania można wyciskać z potu po takim zestawie. Na pewno to mój pierwszy i ostatni zakup takiego specyfiku, wracam do sprawdzonych metod.",1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
coś tam działa,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Trochę duże ale działają,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Nie polecam ! Szukasz identycznego efektu wypij kawę, będzie taniej ,smaczniej i bez bólu głowy. Pozdrawiam",1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
ok,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Wielka zgaga i zero efektu,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Boję się uczyć A nie umiem.zyc bez kawy.,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Nie zauważyłem jakiejś drastycznej utraty wagi, jedynie zwiększa lekko potliwość.",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Jak dla mnie za mocne...,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Mam wrażenie, że mniej mam potrzebę jedzenia. Skład jest okey",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Trochę pomaga, ale szału nie ma.",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Ja nie wiem czy to coś spala...,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Nie jestem pewna czy dobrze zażywałam, wiec nie mogę dać ani wyżej ani niżej",3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
słabe,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Raczej nie działa.,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
samemu więcej nie eksperymentije ale może komuś to pomogło,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
brak,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
dodaja energii ! :),4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Brak efektu.,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Średnia jakość w działaniu,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"szału nie ma, przy intensywnym treningu to i bez tabletek są efekty",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie działa,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
brak,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Podwyższa temperaturę ciała, zwiększa potliwość ale mocno kopie w wątrobę",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie polecam. Przeczytalem w internecie kilka pozytywnych opinii ale niestety sie rozczarowalem. Spalacz moze i dziala ale dosc mocno przyspiesza akcje serca i czuc nudności.,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
średnio działa,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
zgaga i bol,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"nie koniecznie spala ""sadło""",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie działa. Darujcie go sobie,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Bez rewelacji mnie osobiście nie pomogły.,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Po miesiącu zero rezultatu.,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
spoko,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Brak efektów,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Zmniejsza łaknienie,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
tani syf :(,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Albo placebo albo działa :D,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Po codziennym stosowaniu nie zauważyłem żadnej różnicy,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
wszystko ok,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Dno totalne nic tylko boli brzuch po tym shit nie polecam,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Brak efetków,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Produkt mocno średni. Niestety na mnie działa bardzo marnie.,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Nie do końca działa tak jak w opisie,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
brak rezultatów pomimo diety i cwiczeń. Zalezy od indywidualnych potzreb organzimu.,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Działanie pierwszy tydzień kozak pobudzenie potliwość utrata wagi... potem szybka adaptacja organizmu i coraz słabsze działanie mimo zwiększenia dawek. Może mój dziwny organizm tak reaguje ale ogólnie to tani spalacz lecz nie poleciłbym, gdyby działanie jak w 1szym tygodniu utrzymało sie przez kolejne 2-3 to byłaby rewelacja a tak... bez szału... Tyle dobrze że nie był drogi to się nie wkurzam że wywaliłem kasę a brak efektów.",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
nie skuteczny,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
nie działa,1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
ocenie produkt po 2 opakowaniu gdyż dopiero co zacząłem zażywać ..,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Cudow nie ma. Samo branie tego spalacza nie pomoze.,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Pali, ale przełyk i wnętrzności. Zero spalania tłuszczu.",3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"W ogóle nie działa. Nawet przy 5 tabletkach. Lepiej jest jednak kupić coś drogiego. Mam takie produkty ale pomyślałam, że uda się coś tańszego kupić.",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"słabe działanie, efekty zerowe w porównaniu z innymi środkami tego typu",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Skład fajny, ale działanie takie sobie.",4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Słabiutki,2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Barwnik nie wygląda na bardzo zdrowy i szkoda ze zostal tam dodany tylko po to aby ładnie wyglądał. Po miesiącu brania i cwiczeń efektu brak,3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Ciężko połykać codziennie takie ogromne 3 tabletki....,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Po jednym dniu stosowania suplementu czułam się źle, nie polecam.",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
Kij wie czy to działa,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"preparat bez wiekszych rewelacji mimo zaleceń i wskazań, reszta ok polecam",3,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
ok,4,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"wg składników okej ale działania zbytnio nie ma, pomimo diety zadnych nadzwyczajnych wynikow chudniecia po pierwszym okresie nie zauwazylem zatem lepiej trzymac sie diety bez tych tabsow i wyjdzie na to samo. (brak jakichkolwiek rezultatow poza uczuciem zgagi po zazyciu porcji).",2,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
"Nie polecam, nic nie daje.",1,Wielozadaniowe kapsułki OstroVit Fat Burner Extreme smak bezsmakowy 90 ml 65 g 90 szt.
