Brak w zestawie zatyczek do uszu oraz smaru.,4,Kosa spalinowa Demon RQ580
"opis niepoprawny 1.4 KW to ok 2 KM a nie 5.2 jak wczytacie sie w opis na silniku to zrozumiecie ogólnie kosa daje radę, ten smar do głowicy to zgodny z opisem 50 ml to kieliszek a nie wiaderko - reklama super",4,Kosa spalinowa Demon RQ580
"Zacznijmy od tego, że mocy ma 1,4kW czyli 1.9KM, a nie 5,2KM czyli kłamią w żywe oczy. Kosa po pierwszym koszeniu OK, wszystko śmiga bez problemu. Jak za tą cenę Polecam.",4,Kosa spalinowa Demon RQ580
"Odpadła rączka, odpięły się kable od wyłącznika",4,Kosa spalinowa Demon RQ580
ok,4,Kosa spalinowa Demon RQ580
za takie pieniądze godne polecenia.,4,Kosa spalinowa Demon RQ580
POLECAM,4,Kosa spalinowa Demon RQ580
Wszystko ok Polecam,4,Kosa spalinowa Demon RQ580
zbiornik do mieszania mieszanki,4,Kosa spalinowa Demon RQ580
ok,4,Kosa spalinowa Demon RQ580
kosa mocna dobra trochę ciężka ale za tą cenę OK,4,Kosa spalinowa Demon RQ580
4 tylko dlatego że 1 raz ją użytkowałam i nie moge powiedzieć o niej więcej. Daje radę przy koszeniu 16ar na raz. Tnie bez problemu. Silnik jest wydajny. Cena,4,Kosa spalinowa Demon RQ580
To co często potrzebuje....,4,Kosa spalinowa Demon RQ580
Po 1 dniu użytkowania ułamała się rączka,4,Kosa spalinowa Demon RQ580
Po paru uruchomieniach uszkodził się starter .,4,Kosa spalinowa Demon RQ580
Produkt spelnia wszelkie oczekiwania - za to instrukcja 3/10 :P Wiele rzeczy trzeba sie domyslac i zgadywac,4,Kosa spalinowa Demon RQ580
"jeden z elementów kosy był mocno skrzywiony i przy skręcaniu pęk, ale wydaje mi się że nie będzie miało to wpływu na działanie kosy, biorąc pod uwagę cenę produktu takie uszkodzenie jest akceptowalne. Poprzednia kosa tej marki służyła mi 6 lat liczę na to że ta posłuży tyle samo lub dłużej",4,Kosa spalinowa Demon RQ580
"Sama kosa jak na razie sprawdza się super, ładnie odpala, kosi, lekka, ale instrukcja - dramat. kto Wam robi te instrukcje ? jak założyć trymer - brak informacji, jak montować narzędzia tnąca, że tam jest otwór do blokady i gwint jest odwrotny - zero informacji, jak i gdzie zamocować nóż tnący - brak informacji, jak złożyć kosę - żadnego dobrego rysunku, domyślasz się ze zdjęcia, gdzie jest filtr powietrza - brak informacji, gdzie są otwory do smarowania wału i jak smarować - brak informacji, dużo o bezpieczeństwie - poważne braki o rzeczach ważnych. Na szczęście ludzie robią filmiki w internecie, ale to powinno być w instrukcji.",4,Kosa spalinowa Demon RQ580
Za taką cenę dobry produkt.,4,Kosa spalinowa Demon RQ580
"Wszystko byłoby dobrze, gdyby uchwyt na szelki się nie przesuwał. Nijak nie umiał producent rozwiązać tego problemu. Więc kupiłem opaskę zaciskową i zamontowałem za uchwytem. Oooo mnie się udało, a producentowi nie. Trochę wstyd. Ale reszta ok, więc wystawiam 4.",4,Kosa spalinowa Demon RQ580
:D,4,Kosa spalinowa Demon RQ580
jestem po ok 5 koszeniach dość pokaźnej działki jak do tej pory całkiem dobrze sobie radzi nawet przy gęstej trawie,4,Kosa spalinowa Demon RQ580
Kosa jak najbardziej polecam za to dodatki to totalna lipa więc za taką kasę kupujesz fajną kosę dodatki to gadżety przyciągające kupujacego. Wybór należy do ciebie.,4,Kosa spalinowa Demon RQ580
Po pierwszej godzinie pracy padła świeca. Trzeba było wymienić na firmową. Później popsuł się wyłącznik. Więc muszę wyłączać ssaniem. Na razie wypaliłem 5 litrów benzyny więc dopiero kosa się dotarła. Po dotarciu spalanie spadło. Moc kosy to ok 1.5 km a nie tyle co w opisie. Na niewielkie potrzeby w sam raz. Części bardzo tanie. Więc nie warto kupować drogiego oleju 2t. Tylko odłożyć tą kasę na tłok z cylindrem. Duży zestaw akcesoriów. Przy montażu trzeba nasmarować wał oraz przekładnie kątową. Jeżeli ktoś liczy na bezawaryjność to radzę szukać firmowej kosy za 3 razy większe pieniądze.,4,Kosa spalinowa Demon RQ580
Coś trochę mało mocy!,4,Kosa spalinowa Demon RQ580
Kosa wymaga regularnej konserwacji i dokręcania. Trzeba o tym pamiętać.,4,Kosa spalinowa Demon RQ580
"Kosa odpalona i działa, jednak jakość spasowania elementów jest słaba - aby zamocować osłonę musiałem rozwiercać otwory, bo się nie zgrywało. Trzeba brać poprawkę na cenę. Oby silnik był lepiej złożony i długo posłużył :). Sporo elementów w zestawie jak na tę cenę.",4,Kosa spalinowa Demon RQ580
"Instrukcja skręcenia kosy bardzo słaba, a śrubki nie dokręcone. Przy drugim koszeniu aż mi się wyłączyła i po sprawdzeniu okazało się że 6 śrubek było luźnych. Powietrze dostawało się bokiem do komory spalania. Ogólnie kosa bardzo fajna, dużo dodatkowych elementów wyposażenia. Natomiast szelki się przesuwają, więc będę musiał jakoś je zablokować, bo co chwila się poluzowują.",4,Kosa spalinowa Demon RQ580
Ok,4,Kosa spalinowa Demon RQ580
"Zgodność z opisem ok - wszystko przyszło. Kosa jak kosa , jak się uda.. , mi odpaliła za pierwszy razem ok , za trzecim razem nie odpaliła , 2 dni walki z gaźnikiem , w końcu kupiłem nowy , od tego czasu pracuje ok. Do ogródka/działeczki jest ok , do pracy cięższej nie polecam , sama kosa może i da rade , ale dużo pali i szelki nie są rewelacyjne - bolą plecy i ramiona",4,Kosa spalinowa Demon RQ580
"Moc kosy słaba, duże spalanie,NAC z 1 KM lepiej się spisywał który mi padł.",4,Kosa spalinowa Demon RQ580
"niestety niedokrecone śruby mocujace spowodowaly problem z kosiarka. Żenada ze przy skladaniu nikt nie przyklada uwagi do takich ""detali"". Oczywiście za tak niską cenę nie oczekiwałem cudów, ale jeśli ktoś chce nieuważnie składać to mógł wysłać kosę w modelu ikea - skręć to sam, wówczas mógłbym być zły tylko na siebie.",4,Kosa spalinowa Demon RQ580
"Kosa działa, jest głośna, ale daje radę jak za tą cenę. Minus szelki... najlepiej od razu kupić inne...",4,Kosa spalinowa Demon RQ580
"nie jest to jakość wykonania na 100%, ale ogólnie za taka cenę to ok",4,Kosa spalinowa Demon RQ580
"Łatwa do skręcenia,po zmontowaniu odpaliła bez problemu,koszenie też całkiem ""przyjemne"" :) Kiepska jakość i wykonanie głowic tnących. Szelki baaardzo słabej jakości...W sumie to tylko przez te szelki czwóreczka...",4,Kosa spalinowa Demon RQ580
Kosa dobra kosi wszystko ok tylko brak kompletu niema olejow w zestawie szelki beznadziejnej jakosci odpinaja sie,4,Kosa spalinowa Demon RQ580
dobra cena i jakosc produktu,4,Kosa spalinowa Demon RQ580
Daje radę ale nie jest to topowe narzedzie,4,Kosa spalinowa Demon RQ580
"Firma godna polecenia, produkt niskiej jakości",4,Kosa spalinowa Demon RQ580
Kosa OK warto dokupić Automatyczną głowice i jakieś lepsze szelki bo te z zestawu to tragedia.,4,Kosa spalinowa Demon RQ580
Bardzo delikatne elementy plastiku.,4,Kosa spalinowa Demon RQ580
ameryka. kosi jak kombajn bizon. tylko zepsuł się włącznik on/off na samym starcie za 3 zł i było trzeba wymienic na nowy.,4,Kosa spalinowa Demon RQ580
"Średnia jakość, po godzinie pracy odpadła śrubka od rączki. Podsumowując jak na razie, za tą cenę jest do przyjęcia.",4,Kosa spalinowa Demon RQ580
"kosa ogólnie super...pominę tu głowicę oraz te nieszczęsne wibracje... Ale to pisałem niżej... DO WAD mogę zaliczyć ogólne wibracje wytwarzane przez kose oraz głowicę żyłki która jest głośna i też wytwarza wibracje które są mocno wyczuwalne...DO ZALET przystępna cena,wiele dodatków które dostajemy wraz z kosą...no i sama kosa która użytkuje się na prawdę w pożądku poza problemami opisanymi",4,Kosa spalinowa Demon RQ580
Rewelacji nie ma. Wykonanie jak na chiński sprzęt dobre.,4,Kosa spalinowa Demon RQ580
"Jakość kosy adekwatna do ceny, na razie spisuje się bez zarzutu. Mimo, że mieszanka podawana jak w opisie to silnik zaczyna delikatnie kopcić. Szelki w zestawie nadają się wymiany - totalnie beznadziejna jakość.",4,Kosa spalinowa Demon RQ580
po jednym koszeniu padł gaźnik nawet nie zgłaszałem (koszt nowego 22zł )i pracuje bez zarzutu.,4,Kosa spalinowa Demon RQ580
"Po godzinie pracy odkręcił się gaźnik, trzeba było wymienić jego uszczelki. Teraz na razie jest ok.",3,Kosa spalinowa Demon RQ580
"Strasznie krótką lanca , można dostać ""garba""",3,Opryskiwacz ręczne GardeTech 5 l
"Przy wężyku od lancy zbiera się woda jest nieszczelna, da się spryskiwać. Jakość wykonania dobra po za ta nieszczelnością.",3,Opryskiwacz ręczne GardeTech 5 l
Otrzymałem opryskiwacz innej firmy,2,Opryskiwacz ręczne GardeTech 5 l
lanca za krótka,4,Opryskiwacz ręczne GardeTech 5 l
Ok,4,Opryskiwacz ręczne GardeTech 5 l
Słabe mocowanie paska. Zerwało się zaraz po napełnieniu opryskiwacza.,2,Opryskiwacz ręczne GardeTech 5 l
ok,3,Opryskiwacz ręczne GardeTech 5 l
lanca przy tym opryskiwaczu to jakas porazka,3,Opryskiwacz ręczne GardeTech 5 l
Ok,4,Opryskiwacz ręczne GardeTech 5 l
Stopiony wgin przy wezyku,1,Opryskiwacz ręczne GardeTech 5 l
Mógłby być solidniej wykonany. Rączka i zaczepy z miękkiego i cienkiego plastiku. Za tą kasę da się kupić zdecydowanie coś lepszego,3,Opryskiwacz ręczne GardeTech 5 l
gdyby nie ta krótka lanca to całkiem spoko,3,Opryskiwacz ręczne GardeTech 5 l
"Jakość wykonania adekwatna do ceny,",3,Opryskiwacz ręczne GardeTech 5 l
Popsul się po dwóch użyciach,1,Opryskiwacz ręczne GardeTech 5 l
krótki i sztywny wąż,3,Opryskiwacz ręczne GardeTech 5 l
Jakość adekwatna do ceny. Lanca trochę jednak za krótka.,4,Opryskiwacz ręczne GardeTech 5 l
trochę to wszystko delikatne ale działa,4,Opryskiwacz ręczne GardeTech 5 l
Lipa,2,Opryskiwacz ręczne GardeTech 5 l
Niestety ale pompka nie jest zbyt szczelna. Po napompowaniu kiedy się ją wkręca słychać jak ucieka powietrze. nieważne jak mocno bym to dokręcił...,3,Opryskiwacz ręczne GardeTech 5 l
"Jakość adekwatna do ceny. Produkt ogólnie sprawuje się poprawnie, ale wykonany jest ze słabej jakości tworzyw i jest dość delikatny.",4,Opryskiwacz ręczne GardeTech 5 l
Pisze że z długą lancą a dostałem z krótką.,2,Opryskiwacz ręczne GardeTech 5 l
lanca jest śmiesznie krótka .,4,Opryskiwacz ręczne GardeTech 5 l
Ogólna ocena dobra,4,Opryskiwacz ręczne GardeTech 5 l
Trochę chimeryczna lanca,4,Opryskiwacz ręczne GardeTech 5 l
Produkt z krótką lancą.,4,Opryskiwacz ręczne GardeTech 5 l
"produkt słabej jakości, bardzo krótka lanca",2,Opryskiwacz ręczne GardeTech 5 l
"Strasznie delikatny,",4,Opryskiwacz ręczne GardeTech 5 l
Lanca raczej krótka a nie długa!!,4,Opryskiwacz ręczne GardeTech 5 l
Wszystko było by super gdyby nie długość lancy. Plecy mało mi nie pękły,3,Opryskiwacz ręczne GardeTech 5 l
przestał trzymać ciśnienie po 2 dniach,2,Opryskiwacz ręczne GardeTech 5 l
Niska jakość produktu. Zacina się i przecieka.,3,Opryskiwacz ręczne GardeTech 5 l
Jakość jest w porządku. Ciśnienie trochę słabe ale ogólnie daje radę. Polecam do małych prac w ogrodzie,3,Opryskiwacz ręczne GardeTech 5 l
Ok,4,Opryskiwacz ręczne GardeTech 5 l
"Dysza nie robi mgiełki, ale ogólnie ok",4,Opryskiwacz ręczne GardeTech 5 l
Bardzo delikatne plastiki. Szczególnie rączka pompki budzi zastrzeżenia co do trwałości podczas użytkowania.,3,Opryskiwacz ręczne GardeTech 5 l
"Za takie pieniądze nie ma co się spodziewać najwyższej klasy sprzętu, sprzęt po prostu działa.",4,Opryskiwacz ręczne GardeTech 5 l
Produkt zgodny z opisem polecam.,4,Opryskiwacz ręczne GardeTech 5 l
Trochę krótka lanca,4,Opryskiwacz ręczne GardeTech 5 l
dość szybko bo przy pierwszej pracy oderwały się szelki,4,Opryskiwacz ręczne GardeTech 5 l
opryskiwacz nie trzyma ciśnienia jest bezużyteczny.,1,Opryskiwacz ręczne GardeTech 5 l
"Produkt wart swojej ceny, na pewno bardzo przyda się w ogrodzie.",4,Opryskiwacz ręczne GardeTech 5 l
TROCHE CHINOWATY.,4,Opryskiwacz ręczne GardeTech 5 l
"Sam sprzęt super, ale to nie jest długa lanca , Zależy do czego, do warzyw wystarczy, do drzewek zdecydowanie brakuje cm lancy",3,Opryskiwacz ręczne GardeTech 5 l
w realu wypada troche słabiej,4,Opryskiwacz ręczne GardeTech 5 l
delikatny,4,Opryskiwacz ręczne GardeTech 5 l
Pryska sobie,4,Opryskiwacz ręczne GardeTech 5 l
odzyskał swoje pieniądze przez Ochrony Kupujących,1,Opryskiwacz ręczne GardeTech 5 l
Zgrabne urządzenie. Raczej wygląda porządnie. W eksploatacji zwyczajowe zachowanie. Bez większych zastrzeżeń. Jakość adekwatna do ceny...,4,Opryskiwacz ręczne GardeTech 5 l
"Sam produkt ok, ale powinna być możliwość przedłużania sztycy. Za krótka sztyca jest i oparzyłem nogi (pomimi spodni długich) i uczulenie utrzymywało się przez kilka dni",1,Opryskiwacz ręczne GardeTech 5 l
brak długiej lancy jak piszą w opisie,1,Opryskiwacz ręczne GardeTech 5 l
Niestety pchły są dalej środek nie zabija pchel :(,1,Opryskiwacz ręczne GardeTech 5 l
Velkou nevýhodou je uchycení popruhu. Když je postřikovač prázdný (lehký) popruh vyklouzne a postřikovač spadne na zem.,3,Opryskiwacz ręczne GardeTech 5 l
"+ cena - materiál na pumpě je horší kvality,prohybá se krátká tyčka s rozprašovačem nelze dostatečně zregulovat rozprašovač , i při úplném dotažení stříka větší množství",2,Opryskiwacz ręczne GardeTech 5 l
"Postřikovač má špatný tlak, takže není možné postřik ve větvích. Tento produkt nedoporučuji.",1,Opryskiwacz ręczne GardeTech 5 l
"A csomagolás csak egy fólia volt és a csöve csak oda volt rakva mellé. Ebből lehet gondolni, hogy a vékony fém cső összenyomódott és elhajlott. A műanyag gomb eltört!!!",1,Opryskiwacz ręczne GardeTech 5 l
"A porlasztója nem egy csoda.... Nagy nehezen összeépítve jó volt egy másik gyártó termékével. Árban viszont nyerő, valamennyire használható. Gyümölcsösben egész jó a saját porlasztójával, gyomírtózásra, nagy felület gazdaságos és hatékony gondozására nem alkalmas.",3,Opryskiwacz ręczne GardeTech 5 l
Postřikuje dobře. Trysku si seřídím jednoduše. Popruh mi spíše zavazí.,4,Opryskiwacz ręczne GardeTech 5 l
"intuitivní ovládání, tichý a klidný provoz, nedostatky zatím nenalezeny",4,Opryskiwacz ręczne GardeTech 5 l
"Ogólnie produkt jest dobrze wykonany i służy wyłącznie do tulejek bardzo miękkich. Zaciskarka ładnie wykonana ale nie zaciska mocnych , podwójnych czy miedzianych tulejek. Jest za słaba. Linka z zacisku wypada.",2,"Zaciskarka FLIX PRASKA ZACISKARKA DO TULEJEK 0.25-10mm² 0,25 mm² - 10 mm²"
"Praska troszkę ze miękka, nie radzi sobie z twardszymi tulejami od rozmiaru 0,5 mm2.",4,"Zaciskarka FLIX PRASKA ZACISKARKA DO TULEJEK 0.25-10mm² 0,25 mm² - 10 mm²"
"Zaciska dobrze, tulejka nie do zerwania. Po jakości wykonania i mechanizmu widać jednak , że nie jest to sprzęt pro. Do majsterkowania zupełnie wystarczy.",4,"Zaciskarka FLIX PRASKA ZACISKARKA DO TULEJEK 0.25-10mm² 0,25 mm² - 10 mm²"
Porównanie dokładności ustawień wypadło dobrze. Jakość wykonania typowa dla przedziału cenowego. Do użytku domowego może być.,3,Klucz dynamometryczny Neoma NT3214
"nie polecam tandetny chińczyk, po kilku użyciach przeskakuje na ząbkach grzechotka",1,Klucz dynamometryczny Neoma NT3214
Słabo działa ogranicznik przy małych zakresach 7-20,4,Klucz dynamometryczny Neoma NT3214
"Trochę mało precyzyjne wykonanie. Obrót śruby lekko się zacina, ale ogólnie OK.",4,Klucz dynamometryczny Neoma NT3214
"Klucz sprawdził się świetnie przy 7 śrubach, przy 8 nie zadziałał, śruba urwana w głowicy. Nie stało by się tak przy użyciu odpowiedniego klucza, dla małych momentów klucz małych rozmiarów, wyczulbym w odpowiednim momencie że coś jest nie tak. Nie możliwe jest aby jeden klucz z dużą dokładnością dokręcał tak szeroki zakres momentów.",1,Klucz dynamometryczny Neoma NT3214
"Pierwszy klucz poszedł na reklamację po pierwszym użyciu (zapadka przestała działać). Certyfikat w tej cenie, to wiadomo ""Mike"" i dobrze, że się numer seryjny zgadza. Nie wiem o co chodzi, ale w tym modelu trudno jest operować śrubą zabezpieczającą. Inna forma zmiany momentu byłaby lepsza. Nie polecam. Na plus tylko fajny zakres.",2,Klucz dynamometryczny Neoma NT3214
"Klucz w porządku, aczkolwiek na dolne zakresy trzeba uważać, np w głowicy, gdzie śruby wałków działają w zakresie sprężystym. W moim przypadku doszło do zerwania takiej śruby M6 mimo, że klucz miał ustawiony zakres gwarantowany przez producenta jako prawidłowy- pozostałe śruby również przeciągał. Powyżej 20Nm wydaje się być ok.",4,Klucz dynamometryczny Neoma NT3214
Certyfikat do tego klucza ma wydrukowaną pieczątkę jak i podpis! Odradzam zakupu bo nie ma się pewności czy dobrze działa i czy dokręca się nim śruby z zadanym momentem czy nie. Bo nie ma się takiej pewności!,1,Klucz dynamometryczny Neoma NT3214
"Mimo zablokowania wartości, można ją przestawić przypadkiem",4,Klucz dynamometryczny Neoma NT3214
"Klucz wyglada na solidny, dobrze wykonany. Nie wiem czy moj egzemplarz jest wadliwy czy tak ma byc ale przy dokrecaniu kol z sila 110Nm wydaje z siebie dziwne dzwieki i jakby omyka. Nie jest to klikniecie, tylko jakby grzechot... Nie za kazdyn razem , ale dosc czesto.",3,Klucz dynamometryczny Neoma NT3214
"Klucz zawyża wartość siły w Nm. Przez wadę klucza uszkodziłem uszczelki w samochodzie na wartość ponad 300zł. Odradzam, lepiej dopłacić i kupić markowy klucz.",1,Klucz dynamometryczny Neoma NT3214
Klucz nie działa jak powinien. Dokręcałem kartery z ustawionym kluczem na 10Nm i ukręciło sróbę. Sprawdziłem na innych śrubach - też nie działa.,1,Klucz dynamometryczny Neoma NT3214
słaba jakość wykonania,3,Klucz dynamometryczny Neoma NT3214
Sprawdza sie przy motocyklu. W najnizszych zakresach niedokladny 7-20. Reszta ok.,4,Klucz dynamometryczny Neoma NT3214
mięszane uczucia. Regulacja sie posypała... Do reklamacji. Może po - bedzie ok.,3,Klucz dynamometryczny Neoma NT3214
"wygląd, zakres działania",3,Klucz dynamometryczny Neoma NT3214
"Rozkręcił się,musiałem na nowo kalibrować ale jako tako trzyma parametry. Do amatorki wystarczy. Mimo to polecam polecam",4,Klucz dynamometryczny Neoma NT3214
"Nie ma nic za darmo , wytrzymał tyle ile kosztował",3,Klucz dynamometryczny Neoma NT3214
"Klucz nie działa poprawnie, przy ustawieniu 20Nm każda śruba dokręcona jest inaczej od 16 do 35Nm, brak przycisku do wyciągnięcia nasadki trzeba się z nią siłować aby wyciągnąć. Nie polecam klucz oszukuje Nm.",1,Klucz dynamometryczny Neoma NT3214
Podziałka jest namalowana i już przyszła przetarta.,3,Klucz dynamometryczny Neoma NT3214
"raz klika, raz nie i śruby urywa oraz jakoś wykonania taka sobie",2,Klucz dynamometryczny Neoma NT3214
"Klucz nie działa poprawnie, pokrętło regulacji momentu zacina się.",1,Klucz dynamometryczny Neoma NT3214
najgorsze,1,Klucz dynamometryczny Neoma NT3214
"praktycznie klucz jednorazowy, popsuł się prawie od razu",1,Klucz dynamometryczny Neoma NT3214
Porównywałem z innym kluczem certyfikowanym i momenty znacznie się różnią.,3,Klucz dynamometryczny Neoma NT3214
"jest ok, za tę cenę nawet spoko dziwnie zapisana rozmiarówka na wskaźniku i regulacji, trudno dobrać do 1 nM, choć i trudno znaleźć klucz przy tak dużym zakresie obciążeń",4,Klucz dynamometryczny Neoma NT3214
Za tą cenę okej,4,Klucz dynamometryczny Neoma NT3214
"wykonanie bardzo dobre, ale podziałka jakoś się nie zgrywa z punktem 0 i odpowiednimi poziomami",4,Klucz dynamometryczny Neoma NT3214
trudno ustawić właściwy moment,3,Klucz dynamometryczny Neoma NT3214
Jak na tą cenę wydaję się solidny,1,Klucz dynamometryczny Neoma NT3214
chyba działa.,3,Klucz dynamometryczny Neoma NT3214
fajny na uzytek domowy lekko cicho slychac cykniecia,4,Klucz dynamometryczny Neoma NT3214
skala mogłaby być bardziej widoczna,4,Klucz dynamometryczny Neoma NT3214
OK,4,Klucz dynamometryczny Neoma NT3214
oki,3,Klucz dynamometryczny Neoma NT3214
"Działa, wskazania pokrywają się z innym, droższym kluczem. Klik na małych wartościach jest średnio wyczuwalny. Do tego wolę korzystać z mniejszej wersji. Łatwiej wyłapać. Jeżeli ktoś ma zamiar dokręcać lewe gwinty to nie da rady bo klika tylko w jedną stronę. Ale za tą cenę nie ma co narzekać. Do garażu wystarczy",4,Klucz dynamometryczny Neoma NT3214
"Klucz choć jeszcze nie używany wygląda bardzo solidnie, zgodnie z deklaracją dołączony certyfikat kalibracji. Zakładając, że jest tak dokładny jak jego oceny to bardzo dobry zakup.",4,Klucz dynamometryczny Neoma NT3214
ok,4,Klucz dynamometryczny Neoma NT3214
mniej dokladny w niższych wartosciach zaczyna byc dobrze od ok 25Nm,4,Klucz dynamometryczny Neoma NT3214
Klucz bardzo solidny jednak trzeba pracować z dużą dozą wyczucia i ostrożności moment kliknięcia jest mało wyczuwalny i słabo słyszalny.,4,Klucz dynamometryczny Neoma NT3214
Klucz w zakresie od 7do 112Nm. Niestety klucz zaczyna pracowac przy ustawieniu okolo 20Nm,4,Klucz dynamometryczny Neoma NT3214
Niska cena i duży zakres,4,Klucz dynamometryczny Neoma NT3214
Wszystko ok,4,Klucz dynamometryczny Neoma NT3214
"Kupując wspierałem się opiniami innych ludzi jednak sam albo trafiłem na wadliwy egzemplarz albo nie wiem. Śruba dolna sama się rozkręca, regulacja ciężko chodzi, zacina się. Drugi raz poszukałbym czegoś lepszego",3,Klucz dynamometryczny Neoma NT3214
klucz okay sle minus za brak przejściówki z 3/8 na 1/2.trzeba dokupić gdzieś indziej bo u tego nie ma,4,Klucz dynamometryczny Neoma NT3214
Klucz ma pęknięte pokrętło blokady ale sama blokada działa. Ogólnie za taką kasę daje radę,4,Klucz dynamometryczny Neoma NT3214
Śruba blokady rozkęciła się.,4,Klucz dynamometryczny Neoma NT3214
Ok.,4,Klucz dynamometryczny Neoma NT3214
dziala,4,Klucz dynamometryczny Neoma NT3214
Taki sobie klucz.,4,Klucz dynamometryczny Neoma NT3214
"Klucza nie sprawdzałem, ale wygląda spoko. Pudełko wali nie z tej ziemi.",4,Klucz dynamometryczny Neoma NT3214
Solidny towar w dobrej cenie,4,Klucz dynamometryczny Neoma NT3214
"Daje 4 gwiazdki bo być może są lepsze , do zastosowań amatorskich nadaje się świetnie",4,Klucz dynamometryczny Neoma NT3214
"trochę toporny i ""ciezko chodzi"" ale działa.",4,Klucz dynamometryczny Neoma NT3214
Klucz działa dobrze ale pudełko śmierdzi niemiłosiernie. Pomimo kilkudniowego wietrzenia na dworze dalej czuć nieprzyjemny specyficzny zapach plastiku.,4,Klucz dynamometryczny Neoma NT3214
Klucz dobrze wykonany.Dość problematyczne ustawianie określonego momentu przez małą czytelność podziałki oraz blokowanie samoczynne nakrętki kontrującej kiedy podnosi się moment dokręcania.,4,Klucz dynamometryczny Neoma NT3214
Podziałka nm nie dokładnie pokazuje Poza tym ok,4,Klucz dynamometryczny Neoma NT3214
Jeszcze nie używałem ale opinie ma dobre,4,Klucz dynamometryczny Neoma NT3214
"Jakość do zaakceptowania. Łożyska wg mnie zbyt niskiej jakości, nie wróżę mu długiego żywota. Ale tanim kosztem można je wymienić. Wielki minus, to że ""opona"" kółka trzeszczy na styku z metalową felgą. Trzeszczy tak, ze sąsiad z sąsiedniej wsi wie kiedy wożę ziemie ;-) Ale są i na to sposoby , by było cicho...",4,Koło pełne piankowe CPU 400/8
Strasznie krzywe.,2,Koło pełne piankowe CPU 400/8
"kółko dobrze wykonane,ośka zbyt lużna",4,Koło pełne piankowe CPU 400/8
"Myjka Petarda fajny sprzęt za niewielkie pieniądze jedyny mały minus wymiana koncufki lancy trochę trwa, ponieważ jest na skrętkę, myślę że szybko łączę było by w 10. W mojej ocenie 9/10",4,Myjka ciśnieniowa Riwall Pro Kox 350 bar 2000 W
Myjka fajna ale czasami nie łapie pompa i wtedy są nerwy - czy się popsuło czy tylko chwilowy kaprys,4,Myjka ciśnieniowa Riwall Pro Kox 350 bar 2000 W
"Myjka działa poprawnie, ciekawe wyposażenie dodatkowe, zwijania przewodu ciśnieniowego na bęben nie polecałbym gdyż przewód skręca w spiralę co utrudnia manewrowanie strumieniem.",4,Myjka ciśnieniowa Riwall Pro Kox 350 bar 2000 W
"Jest takie powiedzenie - chytry dwa razy traci. Chciałem kupić coś porządnego za niewielkie pieniądze, ale tak się nie da, nie tędy droga. Za 1049 pln najwyraźniej nie da się mieć porządnej myjki, która nie będzie wkurzać drobnostkami. Mam porównanie ze Stihlem Re163 i w Riwall jest trochę rzeczy, które mnie wkurzają: 1. Dysza obrotowa działa nieźle, czuć nawet moc, ale ta z ""płaskim"" strumieniem to nieporozumienie - w ogóle nie ma efektu ciśnieniowego 2. Wąż ciśnieniowy jest sztywny, trudno go zwijać i robią się pętle przy rozwijaniu (czuć plastikowość węża, w Stihlu był bardziej gumowy) 3. Nie wiem po co jest zwijacz, bo po wąż jest za sztywny na niego, ale przede wszystkim UWAGA ten bęben nie jest podłączony do myjki, czyli trzeba cały wąż rozwinąć z niego i podłączyć jeden koniec do myjki a drugi do lancy (co przy sztywności węża jest męczarnią i lepiej wąż na półkę położyć) 4. Przystawkę do nawierzchni wypróbowałem, ale szału nie robi - jest bardzo lekka i łatwo się podnosi, jeśli zahaczysz brzegiem o nawierzchnię Nie jestem profesjonalnym użytkownikiem i nie będą często wykorzystywać myjki, ale jednak wolałbym mieć myjkę bez wkurzających detali. Reasumując, gdybym miał teraz wybór, albo dołożyłbym do czegoś lepszego albo nowego, albo po regeneracji.",2,Myjka ciśnieniowa Riwall Pro Kox 350 bar 2000 W
"Myje dobrze, ciśnienie 170 barów ? Może to subiektywne odczucie ale 8 letni Karcher k5 ma chyba wieksze. No i zastanawiający jest fakt że pompa nie trzyma ciśnienia bo co jakiś czas samoczynnie się włącza a wspomniany Karcher na pompie aluminiowej nie. Myjka czeska a produkcja chiny, myślę że dokladnosć wykonania pompy się klania. Oby mosiężna pompa na dluższą metę okazała się trwała.",4,Myjka ciśnieniowa Riwall Pro Kox 350 bar 2000 W
"Opis do tej myjki odbiega od rzeczywistości ,myjka nie ma 170 barów tylko max 145 i motor w trybie pracy pobiera prąd max 2000W (zmierzone a nie jak podano 2500W i moim zdaniem Karcher model K5 ma lepsze ciśnienie od tej myjki .Czy polecę innym znajomym tę myjkę ? na pewno nie . Jak bym miał polecić znajomym to taką Riwall PRO REPW 170 SET orginał Czeska.",2,Myjka ciśnieniowa Riwall Pro Kox 350 bar 2000 W
Dobry produkt jedynie pianowanie niedopracowane,4,Myjka ciśnieniowa Riwall Pro Kox 350 bar 2000 W
"4 gwiazdki ponieważ bęben nie posiada złączki która pozwoliłaby na zawijanie węża który jest podpięty do myjki, więc żeby zawinąć wąż trzeba odłączyć go od myjki, trochę meh. Ciśnienie mogłoby być nieco wyższe",4,Myjka ciśnieniowa Riwall Pro Kox 350 bar 2000 W
